net_id,frug_sp,ints,n_ind,n_plants_int,per.plants,net_code,type,ref,country,plant_sp,family.x,continent,bioregion,plot_rank1,plot_rank2,cols_continent1,cols_continent2,cols_continent_d1,cols_continent_d2,cols_bioregions1,cols_bioregions_d1,cols_bioregions2,cols_bioregions_d2,frug_sp_original,frug_sp_elton,family.y,bmass.elton,class,bmass
03_06,Pipraidea_bonariensis,0.0205761316872428,11,1,0.09090909090909091,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Pipraidea bonariensis,Thraupis bonariensis,Thraupidae,36,bird,36
03_06,Saltator_aurantiirostris,0.012345679012345678,11,1,0.09090909090909091,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Saltator aurantiirostris,Saltator aurantiirostris,Cardinalidae,41.89,bird,41.89
03_06,Patagioenas_maculosa,0.2921810699588478,11,5,0.45454545454545453,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Patagioenas maculosa,Patagioenas maculosa,Columbidae,347,bird,347
03_06,Myiopsitta_monachus,0.23456790123456792,11,3,0.2727272727272727,ind_03_06,ind,Vergara-Tabares et al 2022 Oikos,Argentina,Lithraea molleoides,Anacardiaceae,America,Temperate,21,10,#90CAF9,#80CBC4,#42A5F5FF,#26A69AFF,#FFE082,#FFCA28FF,#FFE082,#FFCA28FF,Myiopsitta monachus,Myiopsitta monachus,Psittacidae,120,bird,120
04_01,Parus_caeruleus,0.3032812914547358,18,15,0.8333333333333334,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Parus caeruleus,Parus caeruleus,Paridae,13.3,bird,13.3
04_01,Regulus_ignicapillus,0.009775094693143357,18,6,0.3333333333333333,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Regulus ignicapillus,Regulus ignicapilla,Reguliidae,5.6,bird,5.6
04_01,Turdus_philomelos,0.015393441717778582,18,5,0.2777777777777778,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Turdus philomelos,Turdus philomelos,Turdidae,67.74,bird,67.74
04_01,Parus_major,0.00625111485156248,18,3,0.16666666666666666,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Parus major,Parus major,Paridae,16.25,bird,16.25
04_01,Sylvia_atricapilla,0.15758517754606285,18,12,0.6666666666666666,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Sylvia atricapilla,Sylvia atricapilla,Sylviidae,16.7,bird,16.7
04_01,Fringilla_coelebs,0.0029378812003502675,18,2,0.1111111111111111,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Fringilla coelebs,Fringilla coelebs,Fringillidae,23.81,bird,23.81
04_01,Erithacus_rubecula,0.09610607808881007,18,10,0.5555555555555556,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Erithacus rubecula,Erithacus rubecula,Muscicapidae,17.7,bird,17.7
04_01,Turdus_merula,0.2577378406834745,18,10,0.5555555555555556,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Turdus merula,Turdus merula,Turdidae,102.73,bird,102.73
04_01,Turdus_iliacus,0.08310000780254923,18,2,0.1111111111111111,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Turdus iliacus,Turdus iliacus,Turdidae,61.2,bird,61.2
04_01,Phylloscopus_collybita,0.03087145354534179,18,7,0.3888888888888889,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Phylloscopus collybita,Phylloscopus collybita,Sylviidae,8.3,bird,8.3
04_01,Ficedula_hypoleuca,0.004998246012901192,18,3,0.16666666666666666,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Ficedula hypoleuca,Ficedula hypoleuca,Muscicapidae,13.79,bird,13.79
04_01,Sitta_europaea,0.00281519626290314,18,3,0.16666666666666666,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Sitta europaea,Sitta europaea,Sittidae,20.37,bird,20.37
04_01,Parus_cristatus,0.00792635468273285,18,3,0.16666666666666666,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Parus cristatus,Parus cristatus,Paridae,11.04,bird,11.04
04_01,Sylvia_borin,0.004980373883090722,18,1,0.05555555555555555,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Sylvia borin,Sylvia borin,Sylviidae,18.2,bird,18.2
04_01,Certhia_brachydactyla,0.0025793027011242198,18,2,0.1111111111111111,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Certhia brachydactyla,Certhia brachydactyla,Certhiidae,8.2,bird,8.2
04_01,Aegithalos_caudatus,0.012366607257617856,18,2,0.1111111111111111,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Aegithalos caudatus,Aegithalos caudatus,Aegithalidae,8.6,bird,8.6
04_01,Garrulus_glandarius,0.0012945376158214157,18,1,0.05555555555555555,ind_04_01,ind,Rodriguez-Sanchez 2010 PhD thesis,Spain,Laurus nobilis,Lauraceae,Europe,Mediterranean,5,5,#FFC107,#FFC107,#FFCA28FF,#FFCA28FF,#2196F3,#42A5F5FF,#2196F3,#42A5F5FF,Garrulus glandarius,Garrulus glandarius,Corvidae,159.46,bird,159.46
05_01,Columba_palumbus,5.206426500780736e-4,19,2,0.10526315789473684,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Columba palumbus,Columba palumbus,Columbidae,490,bird,490
05_01,Garrulus_glandarius,0.025258564853628467,19,12,0.631578947368421,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Garrulus glandarius,Garrulus glandarius,Corvidae,159.46,bird,159.46
05_01,Turdus_merula,0.04056405377479785,19,17,0.8947368421052632,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Turdus merula,Turdus merula,Turdidae,102.73,bird,102.73
05_01,Phoenicurus_ochruros,0.18319826355775456,19,19,1,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Phoenicurus ochruros,Phoenicurus ochruros,Muscicapidae,16.5,bird,16.5
05_01,Erithacus_rubecula,0.05774577469979493,19,15,0.7894736842105263,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Erithacus rubecula,Erithacus rubecula,Muscicapidae,17.7,bird,17.7
05_01,Parus_ater,0.08436417553641294,19,16,0.8421052631578947,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Parus ater,Parus ater,Paridae,9.2,bird,9.2
05_01,Fringilla_coelebs,0.27241833823467804,19,19,1,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Fringilla coelebs,Fringilla coelebs,Fringillidae,23.81,bird,23.81
05_01,Sylvia_conspicillata,0.0011779897782708678,19,2,0.10526315789473684,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia conspicillata,Sylvia conspicillata,Sylviidae,9,bird,9
05_01,Sylvia_atricapilla,0.008403044359318466,19,10,0.5263157894736842,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia atricapilla,Sylvia atricapilla,Sylviidae,16.7,bird,16.7
05_01,Turdus_viscivorus,0.16517330341277958,19,12,0.631578947368421,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Turdus viscivorus,Turdus viscivorus,Turdidae,117.37,bird,117.37
05_01,Sylvia_communis,0.03947357991209887,19,14,0.7368421052631579,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia communis,Sylvia communis,Sylviidae,15.1,bird,15.1
05_01,Sylvia_melanocephala,0.006795787109320867,19,7,0.3684210526315789,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia melanocephala,Sylvia melanocephala,Sylviidae,11.7,bird,11.7
05_01,Sylvia_borin,0.0017774662313175442,19,5,0.2631578947368421,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia borin,Sylvia borin,Sylviidae,18.2,bird,18.2
05_01,Parus_caeruleus,0.042475221759682096,19,14,0.7368421052631579,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Parus caeruleus,Parus caeruleus,Paridae,13.3,bird,13.3
05_01,Phoenicurus_phoenicurus,0.034952479873543586,19,16,0.8421052631578947,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Muscicapidae,14.59,bird,14.59
05_01,Parus_cristatus,0.003574075579243302,19,7,0.3684210526315789,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Parus cristatus,Parus cristatus,Paridae,11.04,bird,11.04
05_01,Parus_major,0.00937079435236245,19,7,0.3684210526315789,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Parus major,Parus major,Paridae,16.25,bird,16.25
05_01,Sylvia_cantillans,0.00904691955271444,19,10,0.5263157894736842,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sylvia cantillans,Sylvia cantillans,Sylviidae,9.6,bird,9.6
05_01,Sitta_europaea,0.009687737584425742,19,6,0.3157894736842105,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Sitta europaea,Sitta europaea,Sittidae,20.37,bird,20.37
05_01,Dendrocopos_major,0.004021787187777533,19,1,0.05263157894736842,ind_05_01,ind,Jordano 1995 Ecology,Spain,Prunus mahaleb,Rosaceae,Europe,Mediterranean,9,9,#FF8F00,#FF8F00,#FFCA28FF,#FFCA28FF,#1565C0,#42A5F5FF,#1565C0,#42A5F5FF,Dendrocopos major,Dendrocopos major,Picidae,74.94,bird,74.94
06_01,Turdus_albicollis,0.2977099236641221,17,8,0.47058823529411764,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus albicollis,Turdus albicollis,Turdidae,54,bird,54
06_01,Tachyphonus_coronatus,0.007633587786259542,17,1,0.058823529411764705,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Tachyphonus coronatus,Tachyphonus coronatus,Thraupidae,29.3,bird,29.3
06_01,Turdus_flavipes,0.1297709923664122,17,7,0.4117647058823529,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus flavipes,Turdus flavipes,Turdidae,65.14,bird,65.14
06_01,Procnias_nudicollis,0.3282442748091603,17,4,0.23529411764705882,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Procnias nudicollis,Procnias nudicollis,Cotingidae,172.04,bird,172.04
06_01,Turdus_rufiventris,0.053435114503816786,17,3,0.17647058823529413,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus rufiventris,Turdus rufiventris,Turdidae,69.44,bird,69.44
06_01,Trogon_viridis,0.07633587786259542,17,4,0.23529411764705882,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Trogon viridis,Trogon viridis,Trogonidae,89.69,bird,89.69
06_01,Cyanocorax_caeruleus,0.07633587786259542,17,2,0.11764705882352941,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Cyanocorax caeruleus,Cyanocorax caeruleus,Corvidae,272,bird,272
06_01,Pyroderus_scutatus,0.022900763358778622,17,1,0.058823529411764705,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Pyroderus scutatus,Pyroderus scutatus,Cotingidae,357,bird,357
06_01,Pitangus_sulphuratus,0.007633587786259542,17,1,0.058823529411764705,ind_06_01,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Pitangus sulphuratus,Pitangus sulphuratus,Tyrannidae,62.85,bird,62.85
06_02,Turdus_flavipes,0.09584664536741214,15,3,0.2,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus flavipes,Turdus flavipes,Turdidae,65.14,bird,65.14
06_02,Turdus_albicollis,0.3194888178913738,15,10,0.6666666666666666,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus albicollis,Turdus albicollis,Turdidae,54,bird,54
06_02,Procnias_nudicollis,0.04153354632587859,15,4,0.26666666666666666,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Procnias nudicollis,Procnias nudicollis,Cotingidae,172.04,bird,172.04
06_02,Ramphastos_vitellinus,0.5047923322683705,15,5,0.3333333333333333,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Ramphastos vitellinus,Ramphastos vitellinus,Ramphastidae,360.36,bird,360.36
06_02,Trogon_viridis,0.003194888178913738,15,1,0.06666666666666667,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Trogon viridis,Trogon viridis,Trogonidae,89.69,bird,89.69
06_02,Cyanocorax_caeruleus,0.01597444089456869,15,1,0.06666666666666667,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Cyanocorax caeruleus,Cyanocorax caeruleus,Corvidae,272,bird,272
06_02,Pyroderus_scutatus,0.019169329073482427,15,1,0.06666666666666667,ind_06_02,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Pyroderus scutatus,Pyroderus scutatus,Cotingidae,357,bird,357
06_03,Turdus_flavipes,0.3371150729335494,30,22,0.7333333333333333,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus flavipes,Turdus flavipes,Turdidae,65.14,bird,65.14
06_03,Procnias_nudicollis,0.2852512155591573,30,6,0.2,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Procnias nudicollis,Procnias nudicollis,Cotingidae,172.04,bird,172.04
06_03,Ramphastos_vitellinus,0.02593192868719611,30,2,0.06666666666666667,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Ramphastos vitellinus,Ramphastos vitellinus,Ramphastidae,360.36,bird,360.36
06_03,Turdus_albicollis,0.0794165316045381,30,9,0.3,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Turdus albicollis,Turdus albicollis,Turdidae,54,bird,54
06_03,Selenidera_maculirostris,0.24959481361426256,30,7,0.23333333333333334,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Selenidera maculirostris,Selenidera maculirostris,Ramphastidae,164,bird,164
06_03,Trogon_viridis,0.0016207455429497568,30,1,0.03333333333333333,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Trogon viridis,Trogon viridis,Trogonidae,89.69,bird,89.69
06_03,Carpornis_cucullata,0.014586709886547814,30,2,0.06666666666666667,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Carpornis cucullata,Carpornis cucullata,Cotingidae,74.19,bird,74.19
06_03,Pyroderus_scutatus,0.006482982171799027,30,1,0.03333333333333333,ind_06_03,ind,Friedemann et al 2022 Oikos,Brazil,Euterpe edulis,Arecaceae,America,Tropical,24,17,#39A1F4,#1CA295,#42A5F5FF,#26A69AFF,#B257C2,#AB47BCFF,#EA6361,#EF5350FF,Pyroderus scutatus,Pyroderus scutatus,Cotingidae,357,bird,357
07_01,Coereba_flaveola,0.05829596412556054,27,11,0.4074074074074074,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Coereba flaveola,Coereba flaveola,Coerebidae,10.01,bird,10.01
07_01,Tachyphonus_coronatus,0.008968609865470852,27,3,0.1111111111111111,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Tachyphonus coronatus,Tachyphonus coronatus,Thraupidae,29.3,bird,29.3
07_01,Tangara_cyanocephala,0.01569506726457399,27,2,0.07407407407407407,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Tangara cyanocephala,Tangara cyanocephala,Thraupidae,18,bird,18
07_01,Thraupis_ornata,0.2847533632286996,27,21,0.7777777777777778,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Thraupis ornata,Thraupis ornata,Thraupidae,33,bird,33
07_01,Thraupis_palmarum,0.13004484304932734,27,2,0.07407407407407407,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Thraupis palmarum,Thraupis palmarum,Thraupidae,39,bird,39
07_01,Melanerpes_flavifrons,0.05829596412556054,27,6,0.2222222222222222,ind_07_01,ind,Cecropia Frugivory course,Brazil,Cecropia glaziovii,Urticaceae,America,Tropical,23,15,#53ADF5,#39AEA3,#42A5F5FF,#26A69AFF,#BF72CC,#AB47BCFF,#E77C7C,#EF5350FF,Melanerpes flavifrons,Melanerpes flavifrons,Picidae,57.78,bird,57.78
